Device_ID,W,L,length,width,N,nm,hop,SOC,E,energy,Transmission,Average-LDOS,M(E)
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.259,0.786875,5.08791252238254,0.159274879033236,12
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.267,0.791875,5.03307813880806,0.163057660015715,12
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.274,0.79625,4.97147616928151,0.167877725702257,12
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.282,0.80125,4.87690362815151,0.17647774790867,12
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.289,0.805625,4.75936832104174,0.189344231179505,12
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.297,0.810625,4.54832215104089,0.219615834266964,12
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.305,0.815625,4.15047985162798,0.326889258125121,12
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.312,0.82,4.32646098132065,0.894854549672654,12
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.32,0.825,4.0009176944649,0.486040054131802,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.327,0.829375,5.69472152899563,0.336792267624964,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.335,0.834375,6.65654989782638,0.347173885199711,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.342,0.83875,7.05300139365773,0.341548908875697,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.35,0.84375,7.32849375753461,0.334390488559282,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.357,0.848125,7.50094729179501,0.328548277284305,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.365,0.853125,7.64842213561936,0.32256521999292,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.372,0.8575,7.74422709816727,0.317947526251379,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.38,0.8625,7.82870361640968,0.313232944651135,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.387,0.866875,7.88690126886371,0.309554158127301,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.395,0.871875,7.93888513965728,0.305777163347552,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.402,0.87625,7.97405885969235,0.302806409563224,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.41,0.88125,8.00419366191173,0.299748787238203,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.417,0.885625,8.02397541935583,0.297360509020966,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.425,0.890625,8.0390381632621,0.294932628490578,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.432,0.895,8.04668554674839,0.293077881224483,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.44,0.9,8.05083854706343,0.291289085273882,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.447,0.904375,8.05109517235193,0.29002798139476,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.455,0.909375,8.04593085640431,0.288947282174473,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.462,0.91375,8.03824942061574,0.288378036862682,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.47,0.91875,8.02735360564554,0.288219690787112,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.477,0.923125,8.01261751826484,0.288559983989516,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.485,0.928125,7.99255095077754,0.289623546722321,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.492,0.9325,7.97111332237577,0.291272814487698,20
W:14_L:9_NM:8_T:-1.6,14,9,19.975,14.246117892254,126,8,-1.6,0.0039,1.5,0.9375,7.94230782178425,0.294180008028136,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.5,-0.9375,21.6470489830257,0.35310022115507,52
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.492,-0.9325,21.7355974968342,0.334907435845136,52
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.485,-0.928125,21.8430755534921,0.323939108725177,52
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.477,-0.923125,21.9201483333812,0.316558949225877,52
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.47,-0.91875,21.9538884460015,0.313187371664048,52
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.462,-0.91375,21.9620955428159,0.311700682019163,52
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.455,-0.909375,21.9464672539186,0.311991238230567,52
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.447,-0.904375,21.9051859634886,0.313935029540254,52
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.44,-0.9,21.8439889028999,0.317073294800303,52
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.432,-0.895,21.7343730069814,0.32262932567468,52
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.425,-0.890625,21.5840490634892,0.330024595696219,52
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.417,-0.885625,21.2771311258423,0.344091121153474,52
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.41,-0.88125,20.6123218357315,0.371486660308646,52
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.402,-0.87625,17.7964519201834,0.46299552855562,52
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.395,-0.871875,18.6424760448355,0.317534640864001,44
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.387,-0.866875,19.107261248969,0.269579732714864,44
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.38,-0.8625,19.2753998253666,0.255269428979028,44
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.372,-0.8575,19.37260270696,0.248005367987153,44
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.365,-0.853125,19.4182089981081,0.244987882558313,44
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.357,-0.848125,19.4454360571247,0.243502998329256,44
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.35,-0.84375,19.4547851270778,0.243273942874752,44
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.342,-0.83875,19.4512103348898,0.243855581581945,44
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.335,-0.834375,19.4382337807984,0.244979163970957,44
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.327,-0.829375,19.4126040520397,0.246890973134869,44
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.32,-0.825,19.3800501718267,0.249125164796545,44
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.312,-0.82,19.3298462092184,0.252403570321495,44
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.305,-0.815625,19.2713866507273,0.256027080734534,44
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.297,-0.810625,19.1849246382576,0.261362250950957,44
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.289,-0.805625,19.0671999963144,0.26851684823431,44
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.282,-0.80125,18.9205305373787,0.277455544351222,44
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.274,-0.79625,18.6587375216883,0.293460444909024,44
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.267,-0.791875,18.1902582042253,0.321593566439,44
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.259,-0.786875,15.7296944763484,0.366682005078973,44
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.252,-0.7825,15.4956266641455,0.257382927025639,42
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.244,-0.7775,15.9372716673706,0.205466446984848,36
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.237,-0.773125,16.0769462609456,0.193444305138287,36
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.229,-0.768125,16.1485129439789,0.187694658700833,36
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.222,-0.76375,16.1767158066136,0.18523674664698,36
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.214,-0.75875,16.1879914732811,0.183810623034562,36
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.207,-0.754375,16.1875632952296,0.183291070506233,36
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.199,-0.749375,16.1768575053751,0.183259312233377,36
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.192,-0.745,16.1607000347586,0.183622945463392,36
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.184,-0.74,16.1362621871741,0.184424347983453,36
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.177,-0.735625,16.1081339124816,0.185422447864652,36
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.169,-0.730625,16.0683591618394,0.18689890540509,36
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.162,-0.72625,16.0269598604577,0.188445136591646,36
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.154,-0.72125,15.9693036282969,0.190509849226741,36
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.147,-0.716875,15.9084791741342,0.192583083903037,36
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.139,-0.711875,15.8277072886552,0.195129968941793,36
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.132,-0.7075,15.7423973669451,0.197647858795985,36
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.124,-0.7025,15.631176686078,0.200672030993247,36
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.117,-0.698125,15.5132603789436,0.203764682693818,36
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.109,-0.693125,15.3557252923208,0.207829937507937,36
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.102,-0.68875,15.1817389825056,0.212559430288978,36
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.094,-0.68375,14.9046545220255,0.220879698355715,36
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.086,-0.67875,14.3074139683817,0.23994289981718,36
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.079,-0.674375,12.3911526419427,0.321606781357667,36
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.071,-0.669375,12.6903736713719,0.159211170905382,34
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.064,-0.665,12.4053978907378,0.163824815095345,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.056,-0.66,12.2895403932157,0.16373622189399,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.049,-0.655625,12.4147563145596,0.157397035198296,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.041,-0.650625,12.5956394405429,0.150593385276874,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.034,-0.64625,12.7216111352197,0.146509871312431,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.026,-0.64125,12.8275972125891,0.14356958981559,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.019,-0.636875,12.8953805702411,0.141989793195954,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.011,-0.631875,12.952669204368,0.140939800700867,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-1.004,-0.6275,12.9901553119387,0.140500727858588,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.996,-0.6225,13.0210888980884,0.140381710633575,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.989,-0.618125,13.0402364417431,0.140563835866933,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.981,-0.613125,13.0542829509464,0.141053199178977,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.974,-0.60875,13.0600294959632,0.141714668229942,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.966,-0.60375,13.0596084162844,0.142734668578995,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.959,-0.599375,13.0527376516651,0.1438358253071,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.951,-0.594375,13.0368030059218,0.145415041370527,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.944,-0.59,13.0148835771711,0.147057433847199,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.936,-0.585,12.9781743565144,0.149273942221847,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.929,-0.580625,12.933653594099,0.151589026709902,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.921,-0.575625,12.8648286787846,0.154604466613341,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.914,-0.57125,12.7796577411916,0.157795625881431,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.906,-0.56625,12.6469308020338,0.16199030612703,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.898,-0.56125,12.4604438938785,0.166864050888669,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.891,-0.556875,12.216163080198,0.172011088449301,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.883,-0.551875,11.7901040658984,0.179584217412021,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.876,-0.5475,11.0825604991381,0.193753833619838,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.868,-0.5425,9.24082424544628,0.209085529948527,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.861,-0.538125,9.46948481347491,0.106240920530516,28
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.853,-0.533125,9.18387798696247,0.172914121092297,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.846,-0.52875,9.25368715908427,0.194189450262897,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.838,-0.52375,9.5542119441965,0.107842317051961,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.831,-0.519375,9.59136589555993,0.0976105610274755,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.823,-0.514375,9.61159284206145,0.0938879698783945,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.816,-0.51,9.62464501605045,0.0925854592890848,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.808,-0.505,9.6374164596269,0.091976262460026,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.801,-0.500625,9.64775336775835,0.0918531046835149,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.793,-0.495625,9.65874052708285,0.0919947663756294,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.786,-0.49125,9.66729523483103,0.0922852135924433,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.778,-0.48625,9.67601683571627,0.0927655892109335,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.771,-0.481875,9.68237997991833,0.0932929165869795,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.763,-0.476875,9.68813130939606,0.0940150323358741,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.756,-0.4725,9.6915215172558,0.0947425114602433,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.748,-0.4675,9.6933549733984,0.0957050905845016,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.741,-0.463125,9.69285561963912,0.0966479975113821,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.733,-0.458125,9.69002662392485,0.0978576960505108,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.726,-0.45375,9.6848811947676,0.0990971731851676,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.718,-0.44875,9.67627587049459,0.100685054550112,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.711,-0.444375,9.66598793998529,0.102282679093725,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.703,-0.439375,9.65031740621665,0.104506626279644,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.695,-0.434375,9.63077461709803,0.107101433605846,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.688,-0.43,9.60904604088374,0.10995028191697,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.68,-0.425,9.57777653282503,0.1141328005259,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.673,-0.420625,9.54355642337698,0.118937978895733,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.665,-0.415625,9.49108460453836,0.126439467531968,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.658,-0.41125,9.42674171985977,0.136173713230607,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.65,-0.40625,9.29105547864607,0.156107841705249,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.643,-0.401875,8.96182087255447,0.198134889185056,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.635,-0.396875,5.84975814026141,0.150146962485541,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.628,-0.3925,5.87602964896377,0.0538435751163238,20
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.62,-0.3875,5.87855693172061,0.0512583732291563,16
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.613,-0.383125,5.87915646688139,0.0506101394633159,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.605,-0.378125,5.87933395571538,0.0503536315495372,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.598,-0.37375,5.87944128409881,0.0503057277212339,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.59,-0.36875,5.87966812527291,0.0503596572731596,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.583,-0.364375,5.88001794016909,0.0504600836002202,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.575,-0.359375,5.88060374978875,0.0506501928447133,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.568,-0.355,5.88126669262138,0.0508522776693961,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.56,-0.35,5.88215347900275,0.0511245433809454,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.553,-0.345625,5.88308691090809,0.0514122078047978,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.545,-0.340625,5.88419955672983,0.0517661939878622,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.538,-0.33625,5.88507851969285,0.052146216359585,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.53,-0.33125,5.88613069286386,0.0525950450902814,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.523,-0.326875,5.88680032431563,0.0530513309151285,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.515,-0.321875,5.88724590227192,0.0536661917838713,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.508,-0.3175,5.88735618787497,0.0542077764806827,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.5,-0.3125,5.88677298792753,0.0549736678348002,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.492,-0.3075,5.8857505018819,0.0557873481336372,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.485,-0.303125,5.88385797682406,0.0566390702973286,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.477,-0.298125,5.88098461905612,0.0576840198556712,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.47,-0.29375,5.8771156261421,0.0587857966957099,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.462,-0.28875,5.87186378804051,0.0601355076541508,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.455,-0.284375,5.86585551869456,0.0616084780609514,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.447,-0.279375,5.85708306851373,0.0636034659728245,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.44,-0.275,5.84717041709672,0.0657617994868339,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.432,-0.27,5.83423316169343,0.0687177641858335,12
W:36_L:5_NM:11_T:-1.6,36,5,10.575,36.6328745800818,180,11,-1.6,0.0039,-0.425,-0.265625,5.81954385879257,0.0721447447397038,12
